TOKEN,PDATE,PDTIME,MCIP
459,2024-03-16,2024-03-16 09:02:00,CK5O223960333
281,2024-03-16,2024-03-16 09:02:00,CK5O223960333
559,2024-03-16,2024-03-16 09:02:00,CK5O223960333
143,2024-03-16,2024-03-16 09:02:00,CK5O223960333
563,2024-03-16,2024-03-16 09:02:00,CK5O223960333
286,2024-03-16,2024-03-16 09:02:00,CK5O223960333
10005,2024-03-16,2024-03-16 09:03:00,CK5O223960315
11506,2024-03-16,2024-03-16 09:03:00,CK5O223960315
61,2024-03-16,2024-03-16 09:03:00,CK5O223960333
10008,2024-03-16,2024-03-16 09:03:00,CK5O223960315
422,2024-03-16,2024-03-16 09:03:00,CK5O223960297
11507,2024-03-16,2024-03-16 09:03:00,CK5O223960315
364,2024-03-16,2024-03-16 09:03:00,CK5O223960333
11351,2024-03-16,2024-03-16 09:03:00,CK5O223960315
11325,2024-03-16,2024-03-16 09:03:00,CK5O223960315
11283,2024-03-16,2024-03-16 09:03:00,CK5O223960315
425,2024-03-16,2024-03-16 09:03:00,CK5O223960333
11449,2024-03-16,2024-03-16 09:03:00,CK5O223960315
301,2024-03-16,2024-03-16 09:03:00,CK5O223960333
11298,2024-03-16,2024-03-16 09:03:00,CK5O223960315
599,2024-03-16,2024-03-16 09:04:00,CK5O223960297
11302,2024-03-16,2024-03-16 09:04:00,CK5O223960315
304,2024-03-16,2024-03-16 09:04:00,CK5O223960297
11417,2024-03-16,2024-03-16 09:04:00,CK5O223960315
11421,2024-03-16,2024-03-16 09:04:00,CK5O223960315
11490,2024-03-16,2024-03-16 09:04:00,CK5O223960315
11384,2024-03-16,2024-03-16 09:04:00,CK5O223960315
11438,2024-03-16,2024-03-16 09:04:00,CK5O223960315
51,2024-03-16,2024-03-16 09:04:00,CK5O223960333
11415,2024-03-16,2024-03-16 09:04:00,CK5O223960315
467,2024-03-16,2024-03-16 09:04:00,CK5O223960333
109,2024-03-16,2024-03-16 09:04:00,CK5O223960315
111,2024-03-16,2024-03-16 09:05:00,CK5O223960315
3,2024-03-16,2024-03-16 09:05:00,CK5O223960333
00011,2024-03-16,2024-03-16 09:05:00,CK5O223960352
10,2024-03-16,2024-03-16 09:05:00,CK5O223960315
11419,2024-03-16,2024-03-16 09:05:00,CK5O223960315
728,2024-03-16,2024-03-16 09:05:00,CK5O223960333
41,2024-03-16,2024-03-16 09:05:00,CK5O223960315
11442,2024-03-16,2024-03-16 09:05:00,CK5O223960315
685,2024-03-16,2024-03-16 09:05:00,CK5O223960333
11308,2024-03-16,2024-03-16 09:05:00,CK5O223960315
556,2024-03-16,2024-03-16 09:05:00,CK5O223960333
593,2024-03-16,2024-03-16 09:05:00,CK5O223960333
11414,2024-03-16,2024-03-16 09:05:00,CK5O223960315
645,2024-03-16,2024-03-16 09:06:00,CK5O223960333
711,2024-03-16,2024-03-16 09:06:00,CK5O223960333
11466,2024-03-16,2024-03-16 09:06:00,CK5O223960315
532,2024-03-16,2024-03-16 09:06:00,CK5O223960297
621,2024-03-16,2024-03-16 09:06:00,CK5O223960333
705,2024-03-16,2024-03-16 09:06:00,CK5O223960333
659,2024-03-16,2024-03-16 09:06:00,CK5O223960333
11446,2024-03-16,2024-03-16 09:06:00,CK5O223960315
692,2024-03-16,2024-03-16 09:06:00,CK5O223960333
533,2024-03-16,2024-03-16 09:06:00,CK5O223960333
10013,2024-03-16,2024-03-16 09:06:00,CK5O223960315
694,2024-03-16,2024-03-16 09:06:00,CK5O223960297
40,2024-03-16,2024-03-16 09:06:00,CK5O223960333
190,2024-03-16,2024-03-16 09:06:00,CK5O223960333
538,2024-03-16,2024-03-16 09:07:00,CK5O223960333
454,2024-03-16,2024-03-16 09:07:00,CK5O223960333
572,2024-03-16,2024-03-16 09:07:00,CK5O223960333
162,2024-03-16,2024-03-16 09:07:00,CK5O223960333
11486,2024-03-16,2024-03-16 09:07:00,CK5O223960315
576,2024-03-16,2024-03-16 09:07:00,CK5O223960333
130,2024-03-16,2024-03-16 09:07:00,CK5O223960333
11434,2024-03-16,2024-03-16 09:07:00,CK5O223960315
1,2024-03-16,2024-03-16 09:07:00,CK5O223960297
687,2024-03-16,2024-03-16 09:07:00,CK5O223960333
315,2024-03-16,2024-03-16 09:07:00,CK5O223960297
542,2024-03-16,2024-03-16 09:07:00,CK5O223960333
11445,2024-03-16,2024-03-16 09:07:00,CK5O223960315
696,2024-03-16,2024-03-16 09:07:00,CK5O223960297
318,2024-03-16,2024-03-16 09:07:00,CK5O223960333
666,2024-03-16,2024-03-16 09:07:00,CK5O223960297
36,2024-03-16,2024-03-16 09:07:00,CK5O223960333
472,2024-03-16,2024-03-16 09:07:00,CK5O223960297
10015,2024-03-16,2024-03-16 09:07:00,CK5O223960315
628,2024-03-16,2024-03-16 09:07:00,CK5O223960333
502,2024-03-16,2024-03-16 09:08:00,CK5O223960333
665,2024-03-16,2024-03-16 09:08:00,CK5O223960352
703,2024-03-16,2024-03-16 09:08:00,CK5O223960333
11407,2024-03-16,2024-03-16 09:08:00,CK5O223960315
10014,2024-03-16,2024-03-16 09:08:00,CK5O223960315
11328,2024-03-16,2024-03-16 09:08:00,CK5O223960315
648,2024-03-16,2024-03-16 09:08:00,CK5O223960333
616,2024-03-16,2024-03-16 09:08:00,CK5O223960333
11443,2024-03-16,2024-03-16 09:08:00,CK5O223960315
11523,2024-03-16,2024-03-16 09:08:00,CK5O223960333
470,2024-03-16,2024-03-16 09:09:00,CK5O223960333
11354,2024-03-16,2024-03-16 09:09:00,CK5O223960315
512,2024-03-16,2024-03-16 09:09:00,CK5O223960333
366,2024-03-16,2024-03-16 09:09:00,CK5O223960333
207,2024-03-16,2024-03-16 09:09:00,CK5O223960315
441,2024-03-16,2024-03-16 09:09:00,CK5O223960333
631,2024-03-16,2024-03-16 09:10:00,CK5O223960333
98,2024-03-16,2024-03-16 09:10:00,CK5O223960315
610,2024-03-16,2024-03-16 09:10:00,CK5O223960333
53,2024-03-16,2024-03-16 09:10:00,CK5O223960315
337,2024-03-16,2024-03-16 09:10:00,CK5O223960333
52,2024-03-16,2024-03-16 09:10:00,CK5O223960315
589,2024-03-16,2024-03-16 09:11:00,CK5O223960352
308,2024-03-16,2024-03-16 09:11:00,CK5O223960315
285,2024-03-16,2024-03-16 09:11:00,CK5O223960297
97,2024-03-16,2024-03-16 09:11:00,CK5O223960315
603,2024-03-16,2024-03-16 09:12:00,CK5O223960333
11499,2024-03-16,2024-03-16 09:12:00,CK5O223960315
11350,2024-03-16,2024-03-16 09:12:00,CK5O223960315
319,2024-03-16,2024-03-16 09:12:00,CK5O223960333
603,2024-03-16,2024-03-16 09:13:00,CK5O223960297
11400,2024-03-16,2024-03-16 09:13:00,CK5O223960315
42,2024-03-16,2024-03-16 09:13:00,CK5O223960333
114,2024-03-16,2024-03-16 09:14:00,CK5O223960333
18,2024-03-16,2024-03-16 09:15:00,CK5O223960297
279,2024-03-16,2024-03-16 09:15:00,CK5O223960315
647,2024-03-16,2024-03-16 09:16:00,CK5O223960333
11225,2024-03-16,2024-03-16 09:16:00,CK5O223960315
10006,2024-03-16,2024-03-16 09:17:00,CK5O223960315
11515,2024-03-16,2024-03-16 09:18:00,CK5O223960315
16,2024-03-16,2024-03-16 09:20:00,CK5O223960333
322,2024-03-16,2024-03-16 09:20:00,CK5O223960333
62,2024-03-16,2024-03-16 09:21:00,CK5O223960315
11524,2024-03-16,2024-03-16 09:24:00,CK5O223960315
13,2024-03-16,2024-03-16 09:26:00,CK5O223960315
11333,2024-03-16,2024-03-16 09:31:00,CK5O223960315
11280,2024-03-16,2024-03-16 09:34:00,CK5O223960333
55,2024-03-16,2024-03-16 09:35:00,CK5O223960333
11360,2024-03-16,2024-03-16 09:43:00,CK5O223960315
11510,2024-03-16,2024-03-16 09:46:00,CK5O223960315
10001,2024-03-16,2024-03-16 09:51:00,CK5O223960315
11513,2024-03-16,2024-03-16 09:56:00,CK5O223960315
10,2024-03-16,2024-03-16 10:07:00,CK5O223960315
75,2024-03-16,2024-03-16 10:25:00,CK5O223960315
118,2024-03-16,2024-03-16 10:27:00,CK5O223960333
134,2024-03-16,2024-03-16 10:34:00,CK5O223960315
105,2024-03-16,2024-03-16 10:35:00,CK5O223960315
102,2024-03-16,2024-03-16 10:48:00,CK5O223960315
11228,2024-03-16,2024-03-16 11:03:00,CK5O223960315
338,2024-03-16,2024-03-16 11:48:00,CK5O223960315
351,2024-03-16,2024-03-16 11:59:00,CK5O223960315
296,2024-03-16,2024-03-16 12:10:00,CK5O223960315
249,2024-03-16,2024-03-16 12:16:00,CK5O223960315
346,2024-03-16,2024-03-16 12:50:00,CK5O223960315
320,2024-03-16,2024-03-16 12:53:00,CK5O223960315
666,2024-03-16,2024-03-16 12:55:00,CK5O223960297
355,2024-03-16,2024-03-16 12:58:00,CK5O223960315
643,2024-03-16,2024-03-16 13:00:00,CK5O223960352
11461,2024-03-16,2024-03-16 13:05:00,CK5O223960315
354,2024-03-16,2024-03-16 13:20:00,CK5O223960315
11521,2024-03-16,2024-03-16 13:21:00,CK5O223960315
293,2024-03-16,2024-03-16 13:36:00,CK5O223960333
11489,2024-03-16,2024-03-16 14:12:00,CK5O223960315
11510,2024-03-16,2024-03-16 14:51:00,CK5O223960315
344,2024-03-16,2024-03-16 15:31:00,CK5O223960315
10028,2024-03-16,2024-03-16 15:55:00,CK5O223960315
534,2024-03-16,2024-03-16 15:57:00,CK5O223960333
653,2024-03-16,2024-03-16 16:05:00,CK5O223960333
11522,2024-03-16,2024-03-16 16:05:00,CK5O223960315
216,2024-03-16,2024-03-16 16:11:00,CK5O223960315
42,2024-03-16,2024-03-16 16:13:00,CK5O223960333
249,2024-03-16,2024-03-16 16:31:00,CK5O223960315
675,2024-03-16,2024-03-16 16:35:00,CK5O223960352
645,2024-03-16,2024-03-16 16:35:00,CK5O223960352
641,2024-03-16,2024-03-16 16:35:00,CK5O223960352
349,2024-03-16,2024-03-16 16:44:00,CK5O223960315
349,2024-03-16,2024-03-16 16:51:00,CK5O223960315
292,2024-03-16,2024-03-16 16:54:00,CK5O223960315
328,2024-03-16,2024-03-16 17:12:00,CK5O223960315
10022,2024-03-16,2024-03-16 17:15:00,CK5O223960315
454,2024-03-16,2024-03-16 17:28:00,CK5O223960333
729,2024-03-16,2024-03-16 17:28:00,CK5O223960333
425,2024-03-16,2024-03-16 17:29:00,CK5O223960333
547,2024-03-16,2024-03-16 17:29:00,CK5O223960297
214,2024-03-16,2024-03-16 17:29:00,CK5O223960333
614,2024-03-16,2024-03-16 17:29:00,CK5O223960297
702,2024-03-16,2024-03-16 17:29:00,CK5O223960297
721,2024-03-16,2024-03-16 17:29:00,CK5O223960333
720,2024-03-16,2024-03-16 17:29:00,CK5O223960333
464,2024-03-16,2024-03-16 17:29:00,CK5O223960333
714,2024-03-16,2024-03-16 17:29:00,CK5O223960333
2,2024-03-16,2024-03-16 17:30:00,CK5O223960333
692,2024-03-16,2024-03-16 17:30:00,CK5O223960352
11476,2024-03-16,2024-03-16 17:30:00,CK5O223960315
592,2024-03-16,2024-03-16 17:30:00,CK5O223960333
650,2024-03-16,2024-03-16 17:30:00,CK5O223960297
587,2024-03-16,2024-03-16 17:30:00,CK5O223960352
316,2024-03-16,2024-03-16 17:30:00,CK5O223960297
557,2024-03-16,2024-03-16 17:30:00,CK5O223960333
612,2024-03-16,2024-03-16 17:30:00,CK5O223960352
673,2024-03-16,2024-03-16 17:30:00,CK5O223960297
149,2024-03-16,2024-03-16 17:30:00,CK5O223960333
11520,2024-03-16,2024-03-16 17:30:00,CK5O223960315
114,2024-03-16,2024-03-16 17:30:00,CK5O223960352
11504,2024-03-16,2024-03-16 17:30:00,CK5O223960315
23,2024-03-16,2024-03-16 17:30:00,CK5O223960333
603,2024-03-16,2024-03-16 17:30:00,CK5O223960297
703,2024-03-16,2024-03-16 17:30:00,CK5O223960352
580,2024-03-16,2024-03-16 17:30:00,CK5O223960333
726,2024-03-16,2024-03-16 17:30:00,CK5O223960352
24,2024-03-16,2024-03-16 17:30:00,CK5O223960333
502,2024-03-16,2024-03-16 17:30:00,CK5O223960352
559,2024-03-16,2024-03-16 17:30:00,CK5O223960333
524,2024-03-16,2024-03-16 17:30:00,CK5O223960352
470,2024-03-16,2024-03-16 17:30:00,CK5O223960297
611,2024-03-16,2024-03-16 17:30:00,CK5O223960333
727,2024-03-16,2024-03-16 17:30:00,CK5O223960352
459,2024-03-16,2024-03-16 17:30:00,CK5O223960333
281,2024-03-16,2024-03-16 17:30:00,CK5O223960352
523,2024-03-16,2024-03-16 17:31:00,CK5O223960297
706,2024-03-16,2024-03-16 17:31:00,CK5O223960333
700,2024-03-16,2024-03-16 17:31:00,CK5O223960352
366,2024-03-16,2024-03-16 17:31:00,CK5O223960297
146,2024-03-16,2024-03-16 17:31:00,CK5O223960333
648,2024-03-16,2024-03-16 17:31:00,CK5O223960297
330,2024-03-16,2024-03-16 17:31:00,CK5O223960352
11527,2024-03-16,2024-03-16 17:31:00,CK5O223960315
602,2024-03-16,2024-03-16 17:31:00,CK5O223960297
556,2024-03-16,2024-03-16 17:31:00,CK5O223960333
499,2024-03-16,2024-03-16 17:31:00,CK5O223960333
322,2024-03-16,2024-03-16 17:31:00,CK5O223960297
589,2024-03-16,2024-03-16 17:31:00,CK5O223960352
599,2024-03-16,2024-03-16 17:31:00,CK5O223960297
583,2024-03-16,2024-03-16 17:31:00,CK5O223960352
104,2024-03-16,2024-03-16 17:31:00,CK5O223960333
647,2024-03-16,2024-03-16 17:31:00,CK5O223960297
636,2024-03-16,2024-03-16 17:31:00,CK5O223960333
553,2024-03-16,2024-03-16 17:31:00,CK5O223960352
628,2024-03-16,2024-03-16 17:31:00,CK5O223960333
533,2024-03-16,2024-03-16 17:31:00,CK5O223960352
11526,2024-03-16,2024-03-16 17:31:00,CK5O223960315
35,2024-03-16,2024-03-16 17:31:00,CK5O223960297
563,2024-03-16,2024-03-16 17:31:00,CK5O223960333
275,2024-03-16,2024-03-16 17:31:00,CK5O223960352
503,2024-03-16,2024-03-16 17:31:00,CK5O223960297
21,2024-03-16,2024-03-16 17:31:00,CK5O223960333
668,2024-03-16,2024-03-16 17:31:00,CK5O223960352
285,2024-03-16,2024-03-16 17:31:00,CK5O223960297
722,2024-03-16,2024-03-16 17:32:00,CK5O223960333
318,2024-03-16,2024-03-16 17:32:00,CK5O223960297
600,2024-03-16,2024-03-16 17:32:00,CK5O223960352
15,2024-03-16,2024-03-16 17:32:00,CK5O223960333
574,2024-03-16,2024-03-16 17:32:00,CK5O223960352
11469,2024-03-16,2024-03-16 17:32:00,CK5O223960315
304,2024-03-16,2024-03-16 17:32:00,CK5O223960297
685,2024-03-16,2024-03-16 17:32:00,CK5O223960352
17,2024-03-16,2024-03-16 17:32:00,CK5O223960333
3,2024-03-16,2024-03-16 17:32:00,CK5O223960333
725,2024-03-16,2024-03-16 17:32:00,CK5O223960352
690,2024-03-16,2024-03-16 17:32:00,CK5O223960297
625,2024-03-16,2024-03-16 17:32:00,CK5O223960352
364,2024-03-16,2024-03-16 17:32:00,CK5O223960333
676,2024-03-16,2024-03-16 17:32:00,CK5O223960297
570,2024-03-16,2024-03-16 17:32:00,CK5O223960333
687,2024-03-16,2024-03-16 17:32:00,CK5O223960352
532,2024-03-16,2024-03-16 17:32:00,CK5O223960297
20,2024-03-16,2024-03-16 17:32:00,CK5O223960333
705,2024-03-16,2024-03-16 17:32:00,CK5O223960352
680,2024-03-16,2024-03-16 17:32:00,CK5O223960297
576,2024-03-16,2024-03-16 17:32:00,CK5O223960352
51,2024-03-16,2024-03-16 17:32:00,CK5O223960333
467,2024-03-16,2024-03-16 17:32:00,CK5O223960297
659,2024-03-16,2024-03-16 17:32:00,CK5O223960352
663,2024-03-16,2024-03-16 17:32:00,CK5O223960333
656,2024-03-16,2024-03-16 17:32:00,CK5O223960297
621,2024-03-16,2024-03-16 17:33:00,CK5O223960333
694,2024-03-16,2024-03-16 17:33:00,CK5O223960297
644,2024-03-16,2024-03-16 17:33:00,CK5O223960352
635,2024-03-16,2024-03-16 17:33:00,CK5O223960352
319,2024-03-16,2024-03-16 17:33:00,CK5O223960333
631,2024-03-16,2024-03-16 17:33:00,CK5O223960352
422,2024-03-16,2024-03-16 17:33:00,CK5O223960297
36,2024-03-16,2024-03-16 17:33:00,CK5O223960333
446,2024-03-16,2024-03-16 17:33:00,CK5O223960297
608,2024-03-16,2024-03-16 17:33:00,CK5O223960352
441,2024-03-16,2024-03-16 17:33:00,CK5O223960297
607,2024-03-16,2024-03-16 17:33:00,CK5O223960352
469,2024-03-16,2024-03-16 17:33:00,CK5O223960297
16,2024-03-16,2024-03-16 17:33:00,CK5O223960333
696,2024-03-16,2024-03-16 17:33:00,CK5O223960297
472,2024-03-16,2024-03-16 17:33:00,CK5O223960297
118,2024-03-16,2024-03-16 17:33:00,CK5O223960333
572,2024-03-16,2024-03-16 17:33:00,CK5O223960352
315,2024-03-16,2024-03-16 17:33:00,CK5O223960297
616,2024-03-16,2024-03-16 17:33:00,CK5O223960352
1,2024-03-16,2024-03-16 17:33:00,CK5O223960297
623,2024-03-16,2024-03-16 17:33:00,CK5O223960352
293,2024-03-16,2024-03-16 17:33:00,CK5O223960297
670,2024-03-16,2024-03-16 17:34:00,CK5O223960352
91,2024-03-16,2024-03-16 17:34:00,CK5O223960352
561,2024-03-16,2024-03-16 17:34:00,CK5O223960352
665,2024-03-16,2024-03-16 17:34:00,CK5O223960352
711,2024-03-16,2024-03-16 17:34:00,CK5O223960352
699,2024-03-16,2024-03-16 17:34:00,CK5O223960333
337,2024-03-16,2024-03-16 17:34:00,CK5O223960352
122,2024-03-16,2024-03-16 17:34:00,CK5O223960333
585,2024-03-16,2024-03-16 17:34:00,CK5O223960333
430,2024-03-16,2024-03-16 17:34:00,CK5O223960352
29,2024-03-16,2024-03-16 17:34:00,CK5O223960333
162,2024-03-16,2024-03-16 17:34:00,CK5O223960352
190,2024-03-16,2024-03-16 17:34:00,CK5O223960333
18,2024-03-16,2024-03-16 17:35:00,CK5O223960352
345,2024-03-16,2024-03-16 17:35:00,CK5O223960315
301,2024-03-16,2024-03-16 17:35:00,CK5O223960333
6,2024-03-16,2024-03-16 17:35:00,CK5O223960333
728,2024-03-16,2024-03-16 17:35:00,CK5O223960333
00027,2024-03-16,2024-03-16 17:35:00,CK5O223960333
701,2024-03-16,2024-03-16 17:35:00,CK5O223960333
593,2024-03-16,2024-03-16 17:35:00,CK5O223960333
143,2024-03-16,2024-03-16 17:36:00,CK5O223960333
130,2024-03-16,2024-03-16 17:36:00,CK5O223960333
286,2024-03-16,2024-03-16 17:36:00,CK5O223960333
11400,2024-03-16,2024-03-16 17:36:00,CK5O223960315
512,2024-03-16,2024-03-16 17:36:00,CK5O223960333
40,2024-03-16,2024-03-16 17:36:00,CK5O223960333
538,2024-03-16,2024-03-16 17:36:00,CK5O223960333
11442,2024-03-16,2024-03-16 17:36:00,CK5O223960315
716,2024-03-16,2024-03-16 17:36:00,CK5O223960333
610,2024-03-16,2024-03-16 17:36:00,CK5O223960333
542,2024-03-16,2024-03-16 17:36:00,CK5O223960333
613,2024-03-16,2024-03-16 17:36:00,CK5O223960333
11523,2024-03-16,2024-03-16 17:37:00,CK5O223960333
5,2024-03-16,2024-03-16 17:38:00,CK5O223960333
14,2024-03-16,2024-03-16 17:38:00,CK5O223960333
11426,2024-03-16,2024-03-16 17:38:00,CK5O223960315
61,2024-03-16,2024-03-16 17:40:00,CK5O223960333
11280,2024-03-16,2024-03-16 17:42:00,CK5O223960333
11292,2024-03-16,2024-03-16 17:43:00,CK5O223960315
11513,2024-03-16,2024-03-16 17:44:00,CK5O223960315
10007,2024-03-16,2024-03-16 17:49:00,CK5O223960315
55,2024-03-16,2024-03-16 17:57:00,CK5O223960333
10019,2024-03-16,2024-03-16 18:01:00,CK5O223960315
11349,2024-03-16,2024-03-16 18:06:00,CK5O223960315
11360,2024-03-16,2024-03-16 18:12:00,CK5O223960315
11524,2024-03-16,2024-03-16 18:22:00,CK5O223960315
11225,2024-03-16,2024-03-16 18:24:00,CK5O223960315
10001,2024-03-16,2024-03-16 18:24:00,CK5O223960315
11228,2024-03-16,2024-03-16 18:26:00,CK5O223960315
11430,2024-03-16,2024-03-16 18:27:00,CK5O223960315
11417,2024-03-16,2024-03-16 18:28:00,CK5O223960315
11480,2024-03-16,2024-03-16 18:28:00,CK5O223960315
11512,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11418,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11419,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11257,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11478,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11314,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11422,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11421,2024-03-16,2024-03-16 18:29:00,CK5O223960315
11416,2024-03-16,2024-03-16 18:30:00,CK5O223960315
11415,2024-03-16,2024-03-16 18:30:00,CK5O223960315
53,2024-03-16,2024-03-16 18:30:00,CK5O223960315
10009,2024-03-16,2024-03-16 18:30:00,CK5O223960315
11464,2024-03-16,2024-03-16 18:30:00,CK5O223960315
10011,2024-03-16,2024-03-16 18:30:00,CK5O223960315
11424,2024-03-16,2024-03-16 18:30:00,CK5O223960315
11425,2024-03-16,2024-03-16 18:30:00,CK5O223960315
11497,2024-03-16,2024-03-16 18:30:00,CK5O223960315
10,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11333,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11486,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11503,2024-03-16,2024-03-16 18:31:00,CK5O223960315
10017,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11472,2024-03-16,2024-03-16 18:31:00,CK5O223960315
213,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11325,2024-03-16,2024-03-16 18:31:00,CK5O223960315
11247,2024-03-16,2024-03-16 18:32:00,CK5O223960315
10010,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11492,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11449,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11465,2024-03-16,2024-03-16 18:32:00,CK5O223960315
111,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11351,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11506,2024-03-16,2024-03-16 18:32:00,CK5O223960315
43,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11500,2024-03-16,2024-03-16 18:32:00,CK5O223960315
11305,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11468,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11407,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11298,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11491,2024-03-16,2024-03-16 18:33:00,CK5O223960315
10004,2024-03-16,2024-03-16 18:33:00,CK5O223960315
13,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11494,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11502,2024-03-16,2024-03-16 18:33:00,CK5O223960315
11308,2024-03-16,2024-03-16 18:33:00,CK5O223960315
10013,2024-03-16,2024-03-16 18:34:00,CK5O223960315
11437,2024-03-16,2024-03-16 18:34:00,CK5O223960315
11508,2024-03-16,2024-03-16 18:34:00,CK5O223960315
11493,2024-03-16,2024-03-16 18:34:00,CK5O223960315
49,2024-03-16,2024-03-16 18:34:00,CK5O223960315
10012,2024-03-16,2024-03-16 18:35:00,CK5O223960315
39,2024-03-16,2024-03-16 18:35:00,CK5O223960315
38,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11369,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11471,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11451,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11328,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11444,2024-03-16,2024-03-16 18:35:00,CK5O223960315
11499,2024-03-16,2024-03-16 18:36:00,CK5O223960315
10005,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11302,2024-03-16,2024-03-16 18:36:00,CK5O223960315
41,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11525,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11507,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11384,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11445,2024-03-16,2024-03-16 18:36:00,CK5O223960315
11434,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11354,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11447,2024-03-16,2024-03-16 18:37:00,CK5O223960315
108,2024-03-16,2024-03-16 18:37:00,CK5O223960315
110,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11446,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11443,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11350,2024-03-16,2024-03-16 18:37:00,CK5O223960315
11283,2024-03-16,2024-03-16 18:37:00,CK5O223960315
109,2024-03-16,2024-03-16 18:38:00,CK5O223960315
32,2024-03-16,2024-03-16 18:38:00,CK5O223960315
11428,2024-03-16,2024-03-16 18:38:00,CK5O223960315
10015,2024-03-16,2024-03-16 18:38:00,CK5O223960315
72,2024-03-16,2024-03-16 18:38:00,CK5O223960315
11414,2024-03-16,2024-03-16 18:38:00,CK5O223960315
52,2024-03-16,2024-03-16 18:39:00,CK5O223960315
10006,2024-03-16,2024-03-16 18:39:00,CK5O223960315
62,2024-03-16,2024-03-16 18:39:00,CK5O223960315
207,2024-03-16,2024-03-16 18:39:00,CK5O223960315
11515,2024-03-16,2024-03-16 18:39:00,CK5O223960315
134,2024-03-16,2024-03-16 18:40:00,CK5O223960315
11495,2024-03-16,2024-03-16 18:40:00,CK5O223960315
98,2024-03-16,2024-03-16 18:40:00,CK5O223960315
19,2024-03-16,2024-03-16 18:41:00,CK5O223960315
10008,2024-03-16,2024-03-16 18:41:00,CK5O223960315
11438,2024-03-16,2024-03-16 18:41:00,CK5O223960315
11394,2024-03-16,2024-03-16 18:41:00,CK5O223960315
11490,2024-03-16,2024-03-16 18:41:00,CK5O223960315
11466,2024-03-16,2024-03-16 18:41:00,CK5O223960315
10014,2024-03-16,2024-03-16 18:41:00,CK5O223960315
97,2024-03-16,2024-03-16 18:42:00,CK5O223960315
11474,2024-03-16,2024-03-16 18:45:00,CK5O223960315
10029,2024-03-16,2024-03-16 18:46:00,CK5O223960315
90,2024-03-16,2024-03-16 18:46:00,CK5O223960315
10018,2024-03-16,2024-03-16 18:52:00,CK5O223960315
279,2024-03-16,2024-03-16 18:53:00,CK5O223960315
308,2024-03-16,2024-03-16 19:11:00,CK5O223960315
00011,2024-03-16,2024-03-16 19:39:00,CK5O223960352
105,2024-03-16,2024-03-16 19:48:00,CK5O223960315
75,2024-03-16,2024-03-16 20:00:00,CK5O223960315
81,2024-03-16,2024-03-16 20:24:00,CK5O223960315
102,2024-03-16,2024-03-16 20:59:00,CK5O223960315
